barcode,collNo_Text,collector_Text,collrTeam_Text,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LatDecL
228846,20058,S. L. Orzell,E.L. Bridges,Hamilton Co.,Cyperaceae,Rhynchospora,null,null,79473,null,null,null,TRUE,3993,null,harveyi,W. Boott,null,07/07/1992,"Ca. 0.8 mi. N of FL 6 at a point ca. 0.5 mi. E of the junction with FL 143 at Blue Springs, ca. 2 mi. E of Withlacoochee River, ca. 7 air mi. SSW of Jennings; Blue Springs Longleaf.  T1N, R11E, Sec. 10 (and 11, 14, 15), SW¼.",null,Typic dry upland burned longleaf pine [Pinus palustris] savanna.,Fertile,null,null,null,null,null,null,80,90,ft,FALSE,null,-83.2125,30.49722222
247453,2568,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Cyperaceae,Rhynchospora,null,null,79367,null,null,null,TRUE,2900,null,inundata,Oakes,Fernald,09/26/2008,"Ca. 2.5 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Disturbed Taxodium swamp.,Fertile,null,null,null,null,Culms ca. 1.5 m tall.,null,null,null,null,FALSE,Colt Creek State Park,-82.04444444,28.29305556
214537,14592,S. L. Orzell,E.L. Bridges,Hernando Co.,Cyperaceae,Rhynchospora,null,null,79329,null,null,null,TRUE,2900,null,inundata,Oakes,Fernald,08/04/1990,"S side of FL 50, ca. 1.2 mi. E of the US 301 junction at Ridge Manor.  T23S, R22E, Sec. 7, NW¼ of NW¼.",null,Sandy margins of limesink depression pond; community dominated by Psilocarya nitens [Rhynchospora nitens] and R. tracyi.,Fertile,null,null,null,null,null,null,70,null,ft,FALSE,Withlacoochee State Forest,-82.13472222,28.50638889
204579,268,C. vanHoek,,Sumter Co.,Cyperaceae,Rhynchospora,null,null,78099,null,null,null,TRUE,2402,null,megalocarpa,A. Gray,null,05/08/1992,"Nature trail 23-25, Hog Island Recreation Area, Croom Wildlife Management Area, ca. 2 mi. SSE of Nobleton.  T21S, R21E, Sec. 31.",null,Dry to mesic woods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.25,28.6333
242342,3545,M. T. Strong,,Sumter Co.,Cyperaceae,Rhynchospora,null,null,78088,null,null,null,TRUE,2402,null,megalocarpa,A. Gray,null,08/10/2005,"Cemetery grounds of Florida National Cemetery, Bushnell, ca. 9.7 km (by air) SW of Bushnell.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.112863,28.664992
263558,19760,S. L. Orzell,E.L. Bridges,Pasco Co.,Cyperaceae,Rhynchospora,null,null,77911,null,null,null,TRUE,2402,null,megalocarpa,A. Gray,null,06/29/1992,"E of unimproved access road heading S to the Withlacoochee River, ca. 0.7 mi. S of Lacoochee Park Road, ca. 1.8 airmi. SE of Lacoochee.  T23S, R22E, Sec. 30, NW¼ of SE¼.",null,Xeric sandhill woodland,Fertile,null,null,null,null,null,null,70,null,ft,FALSE,Withlacoochee State Forest,-82.14583333,28.45305556
227295,2523,M. T. Strong,,Hernando Co.,Cyperaceae,Rhynchospora,null,null,77793,null,null,null,TRUE,3007,null,microcarpa,Baldwin ex A. Gray,null,08/29/2000,"Just N and S of sand road W of FL 471 and fish hatchery, just N of the Polk County line, 8 km S of Tarrytown, 9-11 km NE of Lacoochee.",null,Wet ditch bordering pine flatwoods along sand road.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
238795,3054,M. T. Strong,,Citrus Co.,Cyperaceae,Rhynchospora,null,null,77062,null,null,null,TRUE,3007,null,microcarpa,Baldwin ex A. Gray,null,12/28/2002,"NW side of FL 581, ca. 1.3 km SW of Withlacoochee River, ca. 8 km (by air) NE of Inverness.",null,Wet grass/sedge meadow.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.330372,28.835818
253169,2598,J. M. Kunzer,G. Dauphin,Polk Co.,Cyperaceae,Rhynchospora,null,null,76795,null,null,null,TRUE,2952,null,microcephala,Britton,Britton ex Small,09/26/2008,"Ca. 1 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 6.3 km NNE of the junction of FL 471 and US 98.",null,Hydric hammock downslope from mesic flatwoods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.05333333,28.30638889
120823,2172,P. Genelle,G. Fleming,Sumter Co.,Cyperaceae,Rhynchospora,null,null,76953,null,null,null,TRUE,2952,null,microcephala,Britton,Britton ex Small,06/28/1975,Forest road near the Lake County line.,null,"Pinelands, moist ditch.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
210875,14608,S. L. Orzell,E.L. Bridges,Hernando Co.,Cyperaceae,Rhynchospora,null,null,76942,null,null,null,TRUE,2952,null,microcephala,Britton,Britton ex Small,08/04/1990,"E side of Boat Pond, ca. 2.4 air mi. NE of the US 301 and FL 50 junction in Ridge Manor.  T22S, R22E, Sec. 31, SW¼ of NW¼ of NE¼.",null,Sandy shoreline of limesink depression pond.  Soils - Floirdana variant (Typic Umbraqualfs).,Fertile,null,null,null,null,null,null,70,null,ft,FALSE,Withlacoochee State Forest,-82.14555556,28.53416667
298818,936,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",Pasco Co.,Cyperaceae,Rhynchospora,null,null,235330,null,null,null,TRUE,2082,null,miliacea,Lam.,A. Gray,06/19/1962,Withlacoochee River.,2018,Woods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
214168,468,C. vanHoek,"S. Petty, J. Buckner",Hernando Co.,Cyperaceae,Rhynchospora,null,null,75558,null,null,null,TRUE,2082,null,miliacea,Lam.,A. Gray,08/19/1995,"Indianhouse Swamp, Richloam Wildlife Management Area, N of FL 50, W of Tarrytown.  T23S, R22E, Sec. 4.",null,In and near swampy ponds.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
223850,19769,S. L. Orzell,E.L. Bridges,Pasco Co.,Cyperaceae,Rhynchospora,null,null,76545,null,null,null,TRUE,2082,null,miliacea,Lam.,A. Gray,06/29/1992,"N of Center Grade Road, 0.5 mi. W of the Sumter County line and FL 471, ca. 1.1 mi. SSE of Clay Sink, ca. 9.5 air mi. NE of Dade City.  T23S, R22E, Sec. 25, SW¼ of NE¼.",null,Cypress [Taxodium] dome swamp in wetland pine savanna.,Fertile,null,null,null,null,null,null,85,90,ft,FALSE,Withlacoochee State Forest,-82.06111111,28.45805556
298819,412,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",Pasco Co.,Cyperaceae,Rhynchospora,null,null,235331,null,null,null,TRUE,2669,null,mixta,Britton ex Small,null,06/19/1962,Withlacoochee River.,2018,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
298820,405,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",Pasco Co.,Cyperaceae,Rhynchospora,null,null,235329,null,null,null,TRUE,2669,null,mixta,Britton ex Small,null,06/19/1962,Withlacoochee River.,2018,Woods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
162069,460,G. Robinson,,Sumter Co.,Cyperaceae,Rhynchospora,null,null,75527,null,null,null,TRUE,2669,null,mixta,Britton ex Small,null,11/12/1981,"Along the Withlacoochee River, ca. 2.75 mi. SE of Cumpressco.  T25S, R23E, Sec. 9, SW¼.",1982,Low hardwood forest.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.0333,28.35
237437,3065,M. T. Strong,,Citrus Co.,Cyperaceae,Rhynchospora,null,null,75453,null,null,null,TRUE,2669,null,mixta,Britton ex Small,null,12/28/2002,"S side of FL 44, Tsala Apopka Lake regeion, 4-5 km W of the Withlacoochee River, ca. 7 km E of Inverness.",null,Wet hammock forest.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.330372,28.835818
210810,14594,S. L. Orzell,E.L. Bridges,Hernando Co.,Cyperaceae,Rhynchospora,null,null,75065,null,null,null,TRUE,2106,null,nitens,Vahl,A. Gray,08/04/1990,"S side of FL 50, ca.1.2 mi. E of its junction with US 301 at Ridge Manor.  T23S, R22E, Sec. 7, NW¼ of NW¼.",null,sandy margins of limesink depression marsh; community dominated by Rhynchospora nitens and R. tracyi.,Fertile,null,null,null,null,null,null,70,null,ft,FALSE,Withlacoochee State Forest,-82.13472222,28.50638889
227227,2530,M. T. Strong,,Hernando Co.,Cyperaceae,Rhynchospora,null,null,75053,null,null,null,TRUE,2270,null,odorata,C. Wright ex Griseb.,null,08/29/2000,"Just N and S of sand road W of FL 471 and fish hatchery, just N of the Polk County line, 8 km S of Tarrytown and 9-11 km NE of Lacoochee.",null,Wet ditch bordering pine flatwoods along sand road.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
225257,16417,S. L. Orzell,E.L. Bridges,Sumter Co.,Cyperaceae,Rhynchospora,null,null,75052,null,null,null,TRUE,2270,null,odorata,C. Wright ex Griseb.,null,04/29/1991,"N side of Center Grade Road, ca. 1.3 mi. E of the junction with FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of the junction with FL 50 at Tarrytown.  T23S, R23E, Sec. 29, NW¼.",null,Roadside through wet marly pine flatwoods and cypress [Taxodium] pond edges.  Soils - Vero (Alfic Haplaquods).,Fertile,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
228096,19756,S. L. Orzell,E.L. Bridges,Pasco Co.,Cyperaceae,Rhynchospora,null,null,73840,null,null,null,TRUE,2426,null,pusilla,Chapm. ex M. A. Curtis,null,06/29/1992,"E of unimproved access road heading S to the Withlacoochee River, ca. 0.7 mi. S of Lacoochee Park Road, ca. 1.8 air mi. SE of Lacoochee.  T23S, R22E, Sec. 30, NW¼ of SE¼.",null,Cypress [Taxodium] savanna in sandy shallow depression.  Soils - Basinger (Spodic Psammaquents).,Fertile,null,null,null,null,null,null,70,null,ft,FALSE,Withlacoochee State Forest,-82.14583333,28.45305556
210804,14590,S. L. Orzell,E.L. Bridges,Hernando Co.,Cyperaceae,Rhynchospora,null,null,73343,null,null,null,TRUE,2432,null,tracyi,Britton,null,08/04/1990,"S side of FL 50, ca. 1.2 mi. E of the US 301 junction at Ridge Manor.  T23S, R22E, Sec. 7, NW¼ of NW¼.",null,Sandy margins of limesink depression pond.  Soils - Paisley (Typic Albaqualfs).,Fertile,null,null,null,null,null,null,70,null,ft,FALSE,Withlacoochee State Forest,-82.13472222,28.50638889
237436,3055,M. T. Strong,,Citrus Co.,Cyperaceae,Rhynchospora,null,null,73224,null,null,null,TRUE,614,null,wrightiana,Boeck.,null,12/28/2002,"NW side of FL 581, ca. 1.3 km SW of Withlacoochee River and ca. 8 km (by air) NE of Inverness.",null,Wet grass - sedge meadow.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.330372,28.835818
161060,357,G. Robinson,,Sumter Co.,Rubiaceae,Richardia,null,null,71466,null,null,null,TRUE,78,null,brasiliensis,Gomes,null,09/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown. T23S, R23E, Sec. 9, SW¼.",null,Cypress [Taxodium] slough.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.05,28.55
55974,26447A,O. K. Lakela,,Sumter Co.,Petiveriaceae,Rivina,null,null,68132,null,null,null,TRUE,3672,null,humilis,L.,null,09/21/1963,"Indian Field Ledges, W of Withlacoochee River off FL 48.",1981,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association; ferns frequent in understory.,Flower,Immature Fruit,null,null,null,"Frequent in fissures of limestone, with ferns.",null,null,null,null,FALSE,null,-81.8167,28.35
55389,26034,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Petiveriaceae,Rivina,null,null,68114,null,null,null,TRUE,3672,null,humilis,L.,null,06/03/1963,"Withlacoochee River, E of Pineola.",1981,Limestone formations in remnants of ancient fern grottoes and associations of notably large trees.,Flower,null,null,null,null,Frequent in crevices.,null,null,null,null,FALSE,null,-82.2667,28.6833
252933,2335,J. M. Kunzer,,Polk Co.,Brassicaceae,Rorippa,null,null,55352,null,null,null,TRUE,3385,null,teres,Michx.,Stuckey,04/03/2008,"Ca. 1.2 km SE of FL 471 bridge over the WIthlacoochee River, ca. 6 km NNE of the junction of FL 471 and US 98.",null,"Shallow, forested drainage basin.",Fruit,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04944444,28.3025
252957,2318,J. M. Kunzer,"A. Bard, S. Spaulding",Polk Co.,Rosaceae,Rosa,null,null,100452,null,null,null,TRUE,3954,null,palustris,Marshall,null,04/03/2008,"Ca. 4.8 km SE of FL 471 bridge over the Withlacoochee River, ca. 3.2 km NNE of junction FL 471 and US 98.",null,Margin of ditch.,Flower,Fruit,null,null,null,"Spreading, scrambling shrub.",null,null,null,null,FALSE,Colt Creek State Park,-82.03694444,28.27333333
122551,2114,P. Genelle,G. Fleming,Pasco Co.,Rosaceae,Rosa,null,null,100388,null,null,null,TRUE,3954,null,palustris,Marshall,null,06/14/1975,Richloam section.,null,Swamp.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
105107,1789,P. Genelle,G. Fleming,Hernando Co.,Rosaceae,Rosa,null,null,100391,null,null,null,TRUE,3954,null,palustris,Marshall,null,05/20/1973,Tower Road.,null,"Bog, full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
104824,1820,P. Genelle,G. Fleming,Sumter Co.,Rosaceae,Rosa,null,null,100417,null,null,null,TRUE,3954,null,palustris,Marshall,null,05/06/1973,"Richloam section, River Road.",null,"Pinelands, full sun, road edge, formerly wet.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
141199,s.n.,T. F. Rochow,,Pasco Co.,Rosaceae,Rosa,null,null,100386,null,null,null,TRUE,3954,null,palustris,Marshall,null,11/30/1978,"Along Withlacoochee River, E of Dade City.",null,null,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
154583,s.n.,T. F. Rochow,,Sumter Co.,Rosaceae,Rosa,null,null,100426,null,null,null,TRUE,3954,null,palustris,Marshall,null,04/23/1980,"Green Swamp, just W of Stanleys Fish Hole, along Withlacoochee River.",null,Mixed hardwood - cypress [Taxodium] forest.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
246219,13238,B. F. Hansen,J. Hansen,Hamilton Co.,Rosaceae,Rubus,null,null,105082,null,null,null,TRUE,2116,null,cuneifolius,Pursh,null,06/13/2008,"Along the N side of FL 6, 0.25 mi. E of the Withlacoochee River bridge, ca. 1.5 mi. W of Blue Springs. T1N, R11E, Sec. 17, SW¼.",null,Mixed deciduous forest and weedy edges.,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
27750,8037,G. R. Cooley,"A.S. pease, O. Lakela",Sumter Co.,Rosaceae,Rubus,null,null,105135,null,null,null,TRUE,2116,null,cuneifolius,Pursh,null,04/06/1961,Withlacoochee Development Project.,null,Longleaf pine [Pinus palustris] - oak forest.,null,null,null,null,null,"Abundant; flowers white; trailing, with erect branches; primocane.",null,null,null,null,FALSE,null,-81.8167,28.35
104625,1729,P. Genelle,G. Fleming,Citrus Co.,Rosaceae,Rubus,null,null,105133,null,null,null,TRUE,2116,null,cuneifolius,Pursh,null,04/15/1973,"Withlacoochee State Forest, C-480 and C-491.",null,"Roadside, under Pinus elliottii, shaded.",Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
104798,1794,P. Genelle,G. Fleming,Hernando Co.,Rosaceae,Rubus,null,null,105168,null,null,null,TRUE,2116,null,cuneifolius,Pursh,null,05/05/1973,Withlacoochee State Forest.,null,Sandy pinelands; association with Pinus elliottii.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
248119,2712,J. M. Kunzer,,Polk Co.,Rosaceae,Rubus,null,null,31651,null,null,null,TRUE,2256,null,pensilvanicus,Poir.,null,02/19/2009,"Ca. 1.85 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.5 km NNW of the junction of FL 471 and US 98.",Oct 2009,Disturbed edge of Taxodium swamp.,Flower,null,null,null,null,Armed shrub (cane) ca. 1.5 m tall.,null,null,null,null,FALSE,Colt Creek State Park,-82.04777778,28.29694444
253255,2713,J. M. Kunzer,,Polk Co.,Rosaceae,Rubus,null,null,105267,null,null,null,TRUE,3943,null,trivialis,Michx.,null,02/19/2009,"Ca. 1.85 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.5 km NNE of junction FL 471 and US 98.",null,Disturbed edge of Taxodium swamp.,Flower,null,null,null,null,Trailing; repent shrub.,null,null,null,null,FALSE,Colt Creek State Park,-82.04777778,28.29694444
105125,1886,G. Fleming,P. Genelle,Citrus Co.,Asteraceae,Rudbeckia,null,null,35485,null,null,null,TRUE,2286,null,hirta,L.,null,05/27/1973,Citrus sction TR 15.,null,"Pinelands, sandy, dry.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee River State Park,-82.45,28.8667
104820,1816,G. Fleming,P. Genelle,Hernando Co.,Asteraceae,Rudbeckia,null,null,35417,null,null,null,TRUE,2286,null,hirta,L.,null,05/06/1973,Tower road; Richloam.,1976,"Roadside ditch, wet.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
253135,2551,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Asteraceae,Rudbeckia,null,null,45665,null,null,null,TRUE,2286,null,hirta,L.,null,09/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Mesic flatwoods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.04361111,28.29388889
185056,10362,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",Sumter Co.,Acanthaceae,Ruellia,null,null,50879,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,04/02/1985,"Along dirt road 1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River; 3 mi. NW of Wahoo. T20S, R21E, Sec. 20, SE¼ of SE¼.",null,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,28.6833
161067,369,G. Robinson,,Sumter Co.,Acanthaceae,Ruellia,null,null,50863,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,09/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown. T23S, R23E, Sec. 9, NW¼.",null,Cypress [Taxodium] slough.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,null,-82.05,28.55
55385,25785,O. K. Lakela,,Citrus Co.,Acanthaceae,Ruellia,null,null,50874,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,04/13/1963,"Off C-491, S of Lecanto.",1971,"Shallow soil of limestone fissures, open oak forest.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.487598,28.851649
104811,1807,P. Genelle,G. Fleming,Hernando Co.,Acanthaceae,Ruellia,null,null,50804,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,05/06/1973,FL 50.,null,"Roadside, rich, shaded, sandy loam.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
104627,1732,P. Genelle,G. Fleming,Citrus Co.,Acanthaceae,Ruellia,null,null,50816,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,04/15/1973,Dames Cave area.,null,"Sandy loam, shaded by Quercus laevis and Q. laurifolia, and Pinus elliottii.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
104723,1752,P. Genelle,G. Fleming,Hernando Co.,Acanthaceae,Ruellia,null,null,50853,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,04/22/1973,Croom road.,null,"Road shoulder, dry, sandy, full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
60912,1201,R. W. Long,,Citrus Co.,Acanthaceae,Ruellia,null,null,50922,null,null,null,TRUE,812,null,caroliniensis,J. F. Gmel.,Steud.,04/16/1963,Ca. 5 mi. S of Lecanto on FL 480.,1994,"Park-like woods, vale-pine, mostly in shade.",Flower,null,null,null,null,"Both decumbent bushed and erect forms; R. ciliosa forms in dry pineland nearer entrance to park, less common; tall R. carolinensis in more typical appearance in pink limestone further in woods; possible hybrid population.",Scattered but abundant.,null,null,null,FALSE,Withlacoochee State Forest,-82.487598,28.851649
185045,10368,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",Sumter Co.,Polygonaceae,Rumex,null,null,31704,null,null,null,TRUE,2303,null,hastatulus,Baldwin,null,04/02/1985,"Along dirt road 1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River, 3 mi. NW of Wahoo.  T20S, R21E, Sec. 20, SE¼ of SE¼.",null,null,Fruit,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,28.6833
104645,1722,P. Genelle,G. Fleming,Citrus Co.,Polygonaceae,Rumex,null,null,31671,null,null,null,TRUE,2303,null,hastatulus,Baldwin,null,04/15/1973,FL 480 and FL 491.,null,"Roadside ditch, sandy, full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
104739,1766,P. Genelle,G. Fleming,Hernando Co.,Polygonaceae,Rumex,null,null,31716,null,null,null,TRUE,2303,null,hastatulus,Baldwin,null,04/22/1973,Croom Section; forest road to Silver Lake Recreation area.,null,"Dry, sandy, partial shade.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
246487,2331,J. M. Kunzer,"A. Bard, S. Spaulding",Polk Co.,Polygonaceae,Rumex,null,null,63185,null,null,null,TRUE,500,null,paraguayensis,Parodi,null,04/03/2008,"Ca. 2.1 km SE of FL 471 bridge over Withlacoochee River, ca. 6.3 km NE of the junction of FL 471 and US 98.",null,Ditch in pasture,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03666667,28.30305556
184982,10386,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",Sumter Co.,Polygonaceae,Rumex,null,null,63119,null,null,null,TRUE,3952,null,verticillatus,L.,null,04/02/1985,"Along dirt road 1 mi. NE of FL 48, ca. 1 mi. E of Withlacoochee River, 3 mi. NW of Wahoo.  T20S, R21E, Sec. 20, SE¼ of SE¼.",null,null,Bud,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,28.6833
264385,11374,L. Baltzell,,Levy Co.,Polygonaceae,Rumex,null,null,80730,null,null,null,TRUE,3952,null,verticillatus,L.,null,05/01/1981,"Along C-40, 4 mi. E of Inglis, along the Withlacoochee River.",May 2000,Along edge of river.,Fertile,null,null,null,null,Several plants.,null,null,null,null,FALSE,null,-82.668716,29.030251
55736,25938,O. K. Lakela,,Citrus Co.,Polygonaceae,Rumex,null,null,63116,null,null,null,TRUE,3952,null,verticillatus,L.,null,6 May 1963,"Trails End Hammock, Withlacoochee River; near boat landing of fishing camp.",1979,Shore swamp.,Fruit,null,null,null,null,"Several plants noted, to 8 dm tall; leaves obviously clustered; calyx wings deltoid, each with rugulose callus.",null,null,null,null,FALSE,null,-81.8167,28.35
55866,26449,O. K. Lakela,,Sumter Co.,Arecaceae,Sabal,null,null,26419,null,null,null,TRUE,2287,null,minor,Jacq.,Pers.,09/21/1963,"Indian Field Ledges W of Withlacoochee River, off FL 48.",Mar 1991,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association. Ferns frequent in understory.,null,null,null,null,null,Frequent.,null,null,null,null,FALSE,null,-81.8167,28.35
55865,26449,O. K. Lakela,,Sumter Co.,Arecaceae,Sabal,null,null,26420,null,null,null,TRUE,2287,null,minor,Jacq.,Pers.,09/21/1963,"Indian Field Ledges W of Withlacoochee River, off FL 48.",Mar 1991,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association. Ferns frequent in understory.,Fruit,null,null,null,null,Frequent.,null,null,null,null,FALSE,null,-81.8167,28.35
55875,26452,O. K. Lakela,,Sumter Co.,Arecaceae,Sabal,null,null,26421,null,null,null,TRUE,2287,null,minor,Jacq.,Pers.,09/21/1963,"Indian Field Ledges W of Withlacoochee River, off FL 48.",Mar 1991,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association. Ferns frequent in understory.,null,null,null,null,null,Seedlings abundant in shade of Sabal minor. Mat-like formation.,null,null,null,null,FALSE,null,-81.8167,28.35
55428,25938,O. K. Lakela,"J.A. Lassiter, R. Lassiter",Citrus Co.,Arecaceae,Sabal,null,null,26415,null,null,null,TRUE,2287,null,minor,Jacq.,Pers.,05/06/1963,Trails End Hammock. Ca. 1 mi. from Withlacoochee River.,Mar 1991,"In understory of Quercus, Carpinus, Ulmus, Persea spp.",Bud,null,null,null,null,Frequent.,null,null,null,null,FALSE,null,-81.8167,28.35
120709,2132,P. Genelle,G. Fleming,Pasco Co.,Arecaceae,Sabal,null,null,26391,null,null,null,TRUE,2287,null,minor,Jacq.,Pers.,06/16/1975,"Richloam section, May Place, near the Withlacoochee River.",Mar 1991,"Deep, white sand, swampy basin.",Bud,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
122545,2181,P. Genelle,G. Fleming,Pasco Co.,Arecaceae,Sabal,null,null,26392,null,null,null,TRUE,2287,null,minor,Jacq.,Pers.,08/09/1975,May Place Road.,Mar 1991,"Damp, shaded, white sand.",Bud,Flower,Fruit,null,null,Flowers white.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
105170,1891,P. Genelle,G. Fleming,Citrus Co.,Arecaceae,Sabal,null,null,26739,null,null,null,TRUE,639,null,palmetto,Walter,Lodd. ex Schult. & Schult. f.,05/27/1973,"Citrus section, TR 22 [?], Dames Cave area.",null,"Shaded, loam, mulch.",null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,28.8667
108171,1913,P. Genelle,G. Fleming,Hernando Co.,Gentianaceae,Sabatia,null,null,99454,null,null,null,TRUE,2333,null,brevifolia,Raf.,null,11/18/1973,"Richloam section, Yankee Swamp.",null,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
253178,2586,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Gentianaceae,Sabatia,null,null,99546,null,null,null,TRUE,2857,null,calycina,Lam.,A. Heller,09/26/2008,"Ca. 4.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 3.9 km NNE of junction FL 471 and US 98.",null,Mixed hardwood/conifer slough.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03166667,28.27583333
120591,2120,P. Genelle,G. Fleming,Pasco Co.,Gentianaceae,Sabatia,null,null,99476,null,null,null,TRUE,2857,null,calycina,Lam.,A. Heller,06/14/1975,Richloam section.,null,Edge of swamp.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,28.465832
